title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
Faceless 	No	0/1	0.0	",action,horror,fantasy,,,,"	"https://tapas.io/series/Faceless"
Daily ToonZs 	No	0/2	0.0	",slice of life,comedy,,,"	"https://tapas.io/series/Daily-ToonZs"
My Silly Kitty 	No	0/3	0.0	"#love,#cute,#soft,#comedy,#parody,#animals,#cats,#meme,#pets,#love,#cute,#soft,#comedy,#parody,#animals,#cats,#meme,#pets,,comedy,slice of life,,,"	"https://tapas.io/series/My-Silly-Kitty"
Unkn1wn 	YESSSSS	1/4	25.0	"#fantasy,#romance,#color,#random,#boy,#bl,#yolo,#sliceoflife,#feelgood,#fantasy,#romance,#color,#random,#boy,#bl,#yolo,#sliceoflife,#feelgood,,bl,romance,fantasy,,,,"	"https://tapas.io/series/Unkn1wn"
Hantu Bucin (Ghost Love) 	No	1/5	20.0	",drama,comedy,,,"	"https://tapas.io/series/Hantu-Bucin-Ghost-Love"
One More Detective 	YESSSSS	2/6	33.33333333333333	"#mystery,#crime,#strange,#old,#detective,#sherlock,#poirot,#lupin,#black_and_white,#old_school,#mystery,#crime,#strange,#old,#detective,#sherlock,#poirot,#lupin,#black_and_white,#old_school,,mystery,,"	"https://tapas.io/series/One-More-Detective"
Moral 	No	2/7	28.57142857142857	"#comic,#comic,,drama,horror,mystery,,,,"	"https://tapas.io/series/Moral"
Sister Mary’s W.A.P. 	No	2/8	25.0	"#cool,#manga,#comedy,#new,#meme,#viral,#action_manga,#sistermarywap,#cool,#manga,#comedy,#new,#meme,#viral,#action_manga,#sistermarywap,,comedy,horror,action,,,,"	"https://tapas.io/series/SisterMarysWAP"
Beyond My Soul 	YESSSSS	3/9	33.33333333333333	"#cute,#adventure,#funny,#demon,#supernatural,#warm,#cute,#adventure,#funny,#demon,#supernatural,#warm,,bl,comedy,fantasy,,,,"	"https://tapas.io/series/Beyond-My-Soul"
Rise of powers  	No	3/10	30.0	"#action,#powers,#slice_of_life,#for_all_ages,#rise_of_powers_,#fantasy_ish,#action,#powers,#slice_of_life,#for_all_ages,#rise_of_powers_,#fantasy_ish,,action,slice of life,fantasy,,,,"	"https://tapas.io/series/Rise-of-powers-"
The Last Rope 	YESSSSS	4/11	36.36363636363637	",bl,romance,drama,,,,"	"https://tapas.io/series/The-Last-Rope"
The Demon wants to open a Potion Shop 	No	4/12	33.33333333333333	"#demon,#isekai,#demon,#isekai,,fantasy,romance,action,,,,"	"https://tapas.io/series/The-Demon-wants-to-open-a-Potion-Shop"
The Fright Wolf  	No	4/13	30.76923076923077	"#fantasy,#romance,#psychological,#mystery,#thriller,#webtoon,#angsty,#fantasy,#romance,#psychological,#mystery,#thriller,#webtoon,#angsty,,fantasy,romance,mystery,,,,"	"https://tapas.io/series/The-Fright-Wolf-"
Fox Hollow Manor 	YESSSSS	5/14	35.714285714285715	"#mystery,#bl,#kitsune,#oni,#yokai,#murder_mystery,#mystery,#bl,#kitsune,#oni,#yokai,#murder_mystery,,mystery,bl,drama,,,,"	"https://tapas.io/series/Fox-Hollow-Manor"
Holding on to Dust 	No	5/15	33.33333333333333	"#au,#svtfoe,#star_vs_the_forces_of_evil,#moontoffee,#toffee_of_septarsis,#moon_the_undaunted,#toffeexmoon,#sexual_contant,#au,#svtfoe,#star_vs_the_forces_of_evil,#moontoffee,#toffee_of_septarsis,#moon_the_undaunted,#toffeexmoon,#sexual_contant,,romance,fantasy,,,"	"https://tapas.io/series/Holding-on-to-Dust"
RH-030 	No	5/16	31.25	"#mission,#traditional,#furry,#colorpencil,#red_hexagon,#mission,#traditional,#furry,#colorpencil,#red_hexagon,,fantasy,action,slice of life,,,,"	"https://tapas.io/series/RH-030"
cyberbolinho 	No	5/17	29.411764705882355	"#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,,slice of life,comedy,fantasy,,,,"	"https://tapas.io/series/cyberbolinho"
Axolove 	No	5/18	27.77777777777778	"#comedy,#angel,#demon,#br,#slice_of_life,#comedy,#angel,#demon,#br,#slice_of_life,,slice of life,drama,comedy,,,,"	"https://tapas.io/series/Axolove"
Oleander 	No	5/19	26.31578947368421	"#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,,fantasy,romance,mystery,,,,"	"https://tapas.io/series/Oleander"
ENTRE HOSPEDEIROS E LOCATÁRIOS 	No	5/20	25.0	",horror,mystery,,,"	"https://tapas.io/series/ENTRE-HOSPEDEIROS-E-LOCATARIOS"
Blood of the Rebellion 	No	5/21	23.809523809523807	"#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#original,#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#original,,action,fantasy,science fiction,,,,"	"https://tapas.io/series/Blood-of-the-Rebellion"
Majid 	No	5/22	22.727272727272727	"#action,#manga,#funny,#comedy,#adult,#desert,#arab,#arabian,#action,#manga,#funny,#comedy,#adult,#desert,#arab,#arabian,,comedy,action,,,"	"https://tapas.io/series/Majid"
Center of Nowhere 	No	5/23	21.73913043478261	",horror,fantasy,science fiction,,,,"	"https://tapas.io/series/Center-of-Nowhere"
11 Legends  	No	5/24	20.833333333333336	"#love,#adventure,#action,#manga,#magic,#shonen,#warrior,#monsters,#paranormal,#pet,#love,#adventure,#action,#manga,#magic,#shonen,#warrior,#monsters,#paranormal,#pet,,fantasy,action,mystery,,,,"	"https://tapas.io/series/11-Legends-"
CHORUS [FRENCH] 	YESSSSS	6/25	24.0	",lgbtq+,romance,slice of life,,,,"	"https://tapas.io/series/CHORUS-FRENCH"
Happy Birthday Dad 	No	6/26	23.076923076923077	"#love,#manga,#comic,#drama,#mystery,#dad,#ghost,#fiction,#birthday,#couples,#love,#manga,#comic,#drama,#mystery,#dad,#ghost,#fiction,#birthday,#couples,,drama,mystery,,,"	"https://tapas.io/series/Happy-Birthday-Dad"
New Leaf - One Shot 	No	6/27	22.22222222222222	",slice of life,,"	"https://tapas.io/series/New-Leaf---One-Shot"
Brandon &amp; The New Guardians (EN-US) 	YESSSSS	7/28	25.0	"#webcomic,#superhero,#teen,#lgbtq,#sliceoflife,#comingofage,#schooldays,#sims4,#paulocarter,#webcomic,#superhero,#teen,#lgbtq,#sliceoflife,#comingofage,#schooldays,#sims4,#paulocarter,,fantasy,action,lgbtq+,,,,"	"https://tapas.io/series/Brandon--The-New-Guardians-EN-US"
Cats Out! 	YESSSSS	8/29	27.586206896551722	"#supernatural,#highschool,#werecat,#short_comic,#transgender_main_character,#kickstarted,#supernatural,#highschool,#werecat,#short_comic,#transgender_main_character,#kickstarted,,romance,lgbtq+,fantasy,,,,"	"https://tapas.io/series/Cats-Out"
What Was That Behind The Woods 	No	8/30	26.666666666666668	",horror,action,comedy,,,,"	"https://tapas.io/series/What-Was-That-Behind-The-Woods"
Portal Fight 	No	8/31	25.806451612903224	"#fight,#portal,#shin,#jigen,#yakura,#fight,#portal,#shin,#jigen,#yakura,,action,,"	"https://tapas.io/series/Portal-Fight"
Valentina's Secret 	YESSSSS	9/32	28.125	"#romance,#comedy,#college,#english,#comedia,#brasileiro,#ingles,#slife_of_life,#o_segredo_de_valentina,#cristalilustra,#romance,#comedy,#college,#english,#comedia,#brasileiro,#ingles,#slife_of_life,#o_segredo_de_valentina,#cristalilustra,,comedy,romance,slice of life,,,,"	"https://tapas.io/series/Valentinas-Secret"
Sonho de Amizade Pt 	No	9/33	27.27272727272727	"#manga,#historieta,#hq,#fumetto,#banda_desenhada,#manga,#historieta,#hq,#fumetto,#banda_desenhada,,slice of life,,"	"https://tapas.io/series/Sonho-de-Amizade-Pt"
An unexpected story 	No	9/34	26.47058823529412	",romance,,"	"https://tapas.io/series/An-unexpected-story"
The Adventures of Strike Group Delta 	No	9/35	25.71428571428571	"#swtor,#star_wars,#swtor,#star_wars,,science fiction,gaming,,,"	"https://tapas.io/series/Strike-Group-Delta"
Fatal Choices 	No	9/36	25.0	",romance,drama,comedy,,,,"	"https://tapas.io/series/Fatal-Choices"
Just Imogene! 	No	9/37	24.324324324324326	"#adventure,#magic,#kid,#imagination,#baking,#griffon,#gryphon,#griffen,#adventure,#magic,#kid,#imagination,#baking,#griffon,#gryphon,#griffen,,comedy,slice of life,fantasy,,,,"	"https://tapas.io/series/Just-Imogene"
Lendas de Vera Cruz 	No	9/38	23.684210526315788	"#manga,#shonen,#aventura,#dark_fantasy,#fantasia,#manga,#shonen,#aventura,#dark_fantasy,#fantasia,,fantasy,action,,,"	"https://tapas.io/series/Lendas-de-Vera-Cruz"
Portales 	No	9/39	23.076923076923077	"#amigos,#aventura,#facultad,#portales,#amigos,#aventura,#facultad,#portales,,fantasy,action,comedy,,,,"	"https://tapas.io/series/Portales"
La théorie des corps 	No	9/40	22.5	",fantasy,action,mystery,,,,"	"https://tapas.io/series/La-thorie-des-corps"
A kiss at the library 	YESSSSS	10/41	24.390243902439025	",gl,romance,slice of life,,,,"	"https://tapas.io/series/A-kiss-at-the-library"
Bored 	No	10/42	23.809523809523807	"#fantasy,#medieval,#depression,#anthro,#pig,#elves,#dialogue,#fantasy,#medieval,#depression,#anthro,#pig,#elves,#dialogue,,fantasy,drama,slice of life,,,,"	"https://tapas.io/series/thebored"
Ohio Fried Chicken 	YESSSSS	11/43	25.581395348837212	"#kinda,#found_family,#read_my_comic,#tw_cartoon_violence,#i_dont_know_what_to_put_here,#theres_a_dog_in_one_of_the_chapters_later,#kinda,#found_family,#read_my_comic,#tw_cartoon_violence,#i_dont_know_what_to_put_here,#theres_a_dog_in_one_of_the_chapters_later,,slice of life,lgbtq+,comedy,,,,"	"https://tapas.io/series/Ohio-Fried-Chicken"
The Genesis of Next 	No	11/44	25.0	"#monster,#science,#evolution,#dna,#extinction,#monster,#science,#evolution,#dna,#extinction,,science fiction,,"	"https://tapas.io/series/The-Genesis-of-Next"
Commonplace Activity 	No	11/45	24.444444444444443	"#comedy,#parody,#satire,#weird,#surreal,#political,#funnny,#absurdism,#surreal_humor,#commonplace_activity,#comedy,#parody,#satire,#weird,#surreal,#political,#funnny,#absurdism,#surreal_humor,#commonplace_activity,,comedy,action,slice of life,,,,"	"https://tapas.io/series/Commonplace-Activity"
I seduced the hero's mother 	YESSSSS	12/46	26.08695652173913	",gl,romance,fantasy,,,,"	"https://tapas.io/series/I-seduced-the-heros-mother"
Secret Recipe 	YESSSSS	13/47	27.659574468085108	"#romance,#university,#college,#food,#cooking,#cafe,#bl,#bubbletea,#ceo,#secret_recipe,#romance,#university,#college,#food,#cooking,#cafe,#bl,#bubbletea,#ceo,#secret_recipe,,bl,romance,drama,,,,"	"https://tapas.io/series/Secret-Recipe"
Report Reposters 	No	13/48	27.083333333333332	",comedy,slice of life,,,"	"https://tapas.io/series/Report-Reposters"
Sushis for everyone 	No	13/49	26.53061224489796	"#monster,#sushi,#shortstory,#monster,#sushi,#shortstory,,comedy,,"	"https://tapas.io/series/Sushis-for-everyone"
Building my Empire 	No	13/50	26.0	",fantasy,action,,,"	"https://tapas.io/series/Building-my-Empire"
AMARA 	No	13/51	25.49019607843137	",romance,mystery,fantasy,,,,"	"https://tapas.io/series/AMARA"
Love Destination 	YESSSSS	14/52	26.923076923076923	"#yaoi,#romance,#drama,#bl,#heartwarming,#boyslove,#yaoi,#romance,#drama,#bl,#heartwarming,#boyslove,,bl,romance,slice of life,,,,"	"https://tapas.io/series/Love-Destination"
The Cat In Fear (Volume 1) 	No	14/53	26.41509433962264	"#demons,#ghosts,#monsters,#spirits,#slapstick,#family_friendly,#dark_comedy,#anthropomorphic_animals,#dealing_with_fears,#adult_cast,#demons,#ghosts,#monsters,#spirits,#slapstick,#family_friendly,#dark_comedy,#anthropomorphic_animals,#dealing_with_fears,#adult_cast,,comedy,horror,fantasy,,,,"	"https://tapas.io/series/The-Cat-In-Fear-Volume-1"
Love Dragons And Thieves  	No	14/54	25.925925925925924	",fantasy,romance,comedy,,,,"	"https://tapas.io/series/Love-Dragons-And-Thieves-"
Specter: Death Detective 	No	14/55	25.454545454545453	",mystery,horror,science fiction,,,,"	"https://tapas.io/series/Specter-Death-Detective"
Se as pessoaas fossem gatinhos 	No	14/56	25.0	",romance,slice of life,comedy,,,,"	"https://tapas.io/series/Se-as-pessoaas-fossem-gatinhos_hugoynz"
Reunion - Keep me warm 	YESSSSS	15/57	26.31578947368421	"#drama,#comedy,#furry,#anthro,#lgbt,#drama,#comedy,#furry,#anthro,#lgbt,,lgbtq+,bl,comedy,,,,"	"https://tapas.io/series/Reunion---Keep-me-warm"
Code: DaiKaiju 	No	15/58	25.862068965517242	"#scifi,#kaiju,#scifi,#kaiju,,action,mystery,science fiction,,,,"	"https://tapas.io/series/Code-DaiKaiju"
O Mestre dos Combates [PT/BR] 	No	15/59	25.423728813559322	"#action,#quadrinhos,#tournament,#animestyle,#ptbr,#torneio,#estiloanime,#streetfighting,#brigaderua,#action,#quadrinhos,#tournament,#animestyle,#ptbr,#torneio,#estiloanime,#streetfighting,#brigaderua,,action,comedy,fantasy,,,,"	"https://tapas.io/series/O-Mestre-dos-Combates-PTBR"
Legend of Althea  	No	15/60	25.0	",fantasy,drama,science fiction,,,,"	"https://tapas.io/series/LEGENDOFALTHEA"
Amno Swordsman 	No	15/61	24.59016393442623	"#action,#manga,#comic,#romance,#funny,#comedy,#swords,#trippy,#stoner,#sciencefiction,#action,#manga,#comic,#romance,#funny,#comedy,#swords,#trippy,#stoner,#sciencefiction,,action,comedy,science fiction,,,,"	"https://tapas.io/series/Amno-Swordsman"
-Hidden-[spa] 	YESSSSS	16/62	25.806451612903224	"#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,,bl,romance,fantasy,,,,"	"https://tapas.io/series/-Hidden-spa"
-Hidden- 	YESSSSS	17/63	26.984126984126984	"#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,#yaoi,#bl,#hidden,#nekomimi,#boyslove,#prettyboy,#femboy,#nekoboy,#hiddenblwebcomic,#androgynousboy,,bl,romance,fantasy,,,,"	"https://tapas.io/series/-Hidden-"
Rocktune Takeover! 	YESSSSS	18/64	28.125	"#fantasy,#takeover,#quest,#rocktune_,#rock_tune_takeover,#starville,#fantasy,#takeover,#quest,#rocktune_,#rock_tune_takeover,#starville,,fantasy,romance,lgbtq+,,,,"	"https://tapas.io/series/Rocktune-Takeover"
The New Heroes 	No	18/65	27.692307692307693	"#superhero,#witch,#alien,#supervillain,#superhero,#witch,#alien,#supervillain,,action,fantasy,science fiction,,,,"	"https://tapas.io/series/The-New-Heroes"
Plenilunio VOL1 (en español) 	No	18/66	27.27272727272727	",horror,action,mystery,,,,"	"https://tapas.io/series/Plenilunio-VOL1-en-espaol"
Mel and Rye 	No	18/67	26.865671641791046	"#drama,#psychological,#surreal,#coming_of_age,#slice_of_life,#drama,#psychological,#surreal,#coming_of_age,#slice_of_life,,slice of life,drama,fantasy,,,,"	"https://tapas.io/series/Mel-and-Rye"
A&amp;B: The puzzle game of mirror 	No	18/68	26.47058823529412	"#crime,#killer,#bg,#killers,#boys_and_girls,#crime,#killer,#bg,#killers,#boys_and_girls,,drama,romance,action,,,,"	"https://tapas.io/series/AB-The-puzzle-game-of-mirror"
Cyberblood 	No	18/69	26.08695652173913	",action,fantasy,science fiction,,,,"	"https://tapas.io/series/Cyberblood"
Shoo-Shoo The Junkie Elven Hunter 	No	18/70	25.71428571428571	"#mature,#elf,#rude,#addiction,#slapstick,#antihero,#unapologetic,#gender_confusion,#simpsonesque,#mature,#elf,#rude,#addiction,#slapstick,#antihero,#unapologetic,#gender_confusion,#simpsonesque,,fantasy,slice of life,comedy,,,,"	"https://tapas.io/series/Shoo-Shoo-The-Junkie-Elven-Hunter"
Love In Crimson Glasses  	No	18/71	25.352112676056336	",romance,drama,comedy,,,,"	"https://tapas.io/series/Love-In-Crimson-Glasses-"
Alaida's Legacy: Moon Truth 	YESSSSS	19/72	26.38888888888889	"#magic,#drama,#mystery,#witch,#trans,#lgbtqia,#magical_girl,#transfem,#alaidas_legacy,#magic,#drama,#mystery,#witch,#trans,#lgbtqia,#magical_girl,#transfem,#alaidas_legacy,,drama,lgbtq+,fantasy,,,,"	"https://tapas.io/series/Moon-Truth"
Ultra Intergalactic Space Girl V 	No	19/73	26.027397260273972	"#manga,#doomcaster,#manga,#doomcaster,,slice of life,comedy,science fiction,,,,"	"https://tapas.io/series/Ultra-Intergalactic-Space-Girl-V"
Teu Coração 	No	19/74	25.675675675675674	"#love,#romance,#mystery,#espirits,#love,#romance,#mystery,#espirits,,romance,mystery,comedy,,,,"	"https://tapas.io/series/Teu-Corao"
Gooans 	No	19/75	25.333333333333336	",fantasy,action,mystery,,,,"	"https://tapas.io/series/Gooans"
Short, one short manga 	No	19/76	25.0	",fantasy,action,drama,,,,"	"https://tapas.io/series/Short-one-short-manga"
Life Of a Weird Edgy Person 	No	19/77	24.675324675324674	",slice of life,comedy,,,"	"https://tapas.io/series/Life-Of-a-Weird-Edgy-Person"
Entity hunter 	No	19/78	24.358974358974358	",action,comedy,,,"	"https://tapas.io/series/Entity-hunter"
Você viu Vitor? 	YESSSSS	20/79	25.31645569620253	"#webcomic,#queer,#lgbtqia,#quadrinho_brasileiro,#rafabrilustra,#webcomic,#queer,#lgbtqia,#quadrinho_brasileiro,#rafabrilustra,,lgbtq+,romance,slice of life,,,,"	"https://tapas.io/series/Voce-viu-Vitor"
Minha ultima tentativa 	No	20/80	25.0	",fantasy,romance,,,"	"https://tapas.io/series/Minha-ultima-tentativa"
BETWEEN HOSTS AND TENANTS 	No	20/81	24.691358024691358	",horror,mystery,,,"	"https://tapas.io/series/BETWEEN-HOSTS-AND-TENANTS"
Cookie Legends 	No	20/82	24.390243902439025	"#action,#fantasy,#comedy,#run,#legend,#cookie,#kingdom,#cookie_run_kingdom,#action,#fantasy,#comedy,#run,#legend,#cookie,#kingdom,#cookie_run_kingdom,,action,comedy,fantasy,,,,"	"https://tapas.io/series/cookie_legend"
MATZ: REBIRTH 	No	20/83	24.096385542168676	"#drama,#electric,#scifi,#monsters,#power,#mirror,#superhero,#psychology,#hero,#planet,#drama,#electric,#scifi,#monsters,#power,#mirror,#superhero,#psychology,#hero,#planet,,horror,action,science fiction,,,,"	"https://tapas.io/series/MATZ-REBIRTH"
VOSSA ALTEZA FANTASIA 	YESSSSS	21/84	25.0	",fantasy,horror,lgbtq+,,,,"	"https://tapas.io/series/vossaaltezafantasia"
Earthlord 	No	21/85	24.705882352941178	"#action,#fantasy,#comic,#scifi,#futuristic,#villain,#naturegod,#earthlord,#action,#fantasy,#comic,#scifi,#futuristic,#villain,#naturegod,#earthlord,,fantasy,action,science fiction,,,,"	"https://tapas.io/series/Earthlord"
Fox and Fire 	YESSSSS	22/86	25.581395348837212	"#cute,#digital,#cartoon,#furry,#transgender,#wholesome,#black_and_white,#neurodivergent,#oh_god_its_a_furry,#no_i_am_not_coloring_this,#cute,#digital,#cartoon,#furry,#transgender,#wholesome,#black_and_white,#neurodivergent,#oh_god_its_a_furry,#no_i_am_not_coloring_this,,slice of life,romance,lgbtq+,,,,"	"https://tapas.io/series/Fox-and-Fire"
Days of my life 	No	22/87	25.287356321839084	",comedy,slice of life,fantasy,,,,"	"https://tapas.io/series/Days-of-my-life"
In Scena! [ita] 	YESSSSS	23/88	26.136363636363637	"#theatre,#lgbtq,#anxiety,#sliceoflife,#teendrama,#theatrekids,#fumettoitaliano,#ansia,#webtoonitaliano,#mangaitaliano,#theatre,#lgbtq,#anxiety,#sliceoflife,#teendrama,#theatrekids,#fumettoitaliano,#ansia,#webtoonitaliano,#mangaitaliano,,slice of life,drama,lgbtq+,,,,"	"https://tapas.io/series/In-Scena-ita"
Alex Mágico 	YESSSSS	24/89	26.96629213483146	"#romance,#bl,#alex,#amor,#magia,#brasileira,#fantasia,#garotas_magicas,#garotos_magicos,#alex_magico,#romance,#bl,#alex,#amor,#magia,#brasileira,#fantasia,#garotas_magicas,#garotos_magicos,#alex_magico,,bl,slice of life,fantasy,,,,"	"https://tapas.io/series/alexmagico"
A Ruff Family 	No	24/90	26.666666666666668	"#cute,#animals,#dogs,#family,#puppies,#cute,#animals,#dogs,#family,#puppies,,comedy,drama,slice of life,,,,"	"https://tapas.io/series/A-Ruff-Family"
Someone Needs a Friend (Based on roblox rainbow friends) 	No	24/91	26.373626373626376	",horror,gaming,comedy,,,,"	"https://tapas.io/series/Someone-Needs-a-Friend-Based-on-roblox-rainbow-friends"
Uncanny Valley 	No	24/92	26.08695652173913	",slice of life,science fiction,,,"	"https://tapas.io/series/Uncanny-Valleycomic"
My Heart! Done 	No	24/93	25.806451612903224	",romance,,"	"https://tapas.io/series/My-Heart-Done"
Angelica 	No	24/94	25.53191489361702	"#action,#superhero,#super,#psycological_drama,#action,#superhero,#super,#psycological_drama,,action,horror,mystery,,,,"	"https://tapas.io/series/AngelicaManga"
My trans life  	YESSSSS	25/95	26.31578947368421	"#cute,#story,#comic,#transgender,#mylife,#lgbtqia,#transguy,#slifeoflife,#transpeople,#transstuggles,#cute,#story,#comic,#transgender,#mylife,#lgbtqia,#transguy,#slifeoflife,#transpeople,#transstuggles,,lgbtq+,slice of life,comedy,,,,"	"https://tapas.io/series/My-trans-life-"
Songs of Greavesoyl - Volume 4 (Part 1) 	No	25/96	26.041666666666668	"#adventure,#action,#fantasy,#songs_of_greavesoyl,#sog,#mrkisiel,#adventure,#action,#fantasy,#songs_of_greavesoyl,#sog,#mrkisiel,,fantasy,action,drama,,,,"	"https://tapas.io/series/Songs-of-Greavesoyl-4-1"
Giri 	No	25/97	25.773195876288657	"#monster,#superhero,#tokusatsu,#kaijin,#monster,#superhero,#tokusatsu,#kaijin,,action,science fiction,,,"	"https://tapas.io/series/GiriToku"
Duhanem: The First Touch 	YESSSSS	26/98	26.53061224489796	"#horror,#scifi,#dark,#lovecraft,#disgusting,#sickness,#lovecraftian,#plague,#blackandwhite,#darkfantasy,#horror,#scifi,#dark,#lovecraft,#disgusting,#sickness,#lovecraftian,#plague,#blackandwhite,#darkfantasy,,horror,mystery,science fiction,,,,"	"https://tapas.io/series/Duhanem"
HexOnes 	No	26/99	26.262626262626267	",drama,mystery,science fiction,,,,"	"https://tapas.io/series/HexOnes"
Parallel  	No	26/100	26.0	"#fantasy,#romance,#friendship,#school,#comedy,#sliceoflife,#fantasy,#romance,#friendship,#school,#comedy,#sliceoflife,,fantasy,,"	"https://tapas.io/series/Parallel-comic"
Exodus 	No	26/101	25.742574257425744	",science fiction,action,,,"	"https://tapas.io/series/ExodustheReturn"
Deception Detector 	No	26/102	25.49019607843137	"#romance,#mystery,#romance,#mystery,,romance,mystery,,,"	"https://tapas.io/series/Deception-Detector"
Jewel Box 	No	26/103	25.24271844660194	"#drama,#watercolor,#depression,#traditional,#ink,#slice_of_life,#mental_health,#drama,#watercolor,#depression,#traditional,#ink,#slice_of_life,#mental_health,,drama,slice of life,,,"	"https://tapas.io/series/Jewel-Box"
Wildwood Flower 	No	26/104	25.0	"#comics,#manga,#magic,#fantasy,#webcomic,#monsters,#elf,#creatures,#sisters,#wood,#comics,#manga,#magic,#fantasy,#webcomic,#monsters,#elf,#creatures,#sisters,#wood,,fantasy,drama,,,"	"https://tapas.io/series/Wildwood-Flower"
Please don't go too far 	No	26/105	24.761904761904763	"#romance,#comedy,#slice_of_life,#romance,#comedy,#slice_of_life,,romance,slice of life,comedy,,,,"	"https://tapas.io/series/Please-dont-go-too-far"
The Breach 	No	26/106	24.528301886792452	"#fantasy,#dark,#breach,#the_breach,#fantasy,#dark,#breach,#the_breach,,fantasy,horror,,,"	"https://tapas.io/series/The-Breach"
Momotaro: Organize for Power 	No	26/107	24.299065420560748	"#japanese,#folktale,#momotaro,#unionizing,#japanese,#folktale,#momotaro,#unionizing,,slice of life,comedy,,,"	"https://tapas.io/series/Momotaro-Organize-for-Power"
Somnus: Lights in the Dark 	YESSSSS	27/108	25.0	"#horror,#monsters,#queer,#dark_fantasy,#trans_girl,#trans_protagonist,#queer_horror,#trans_horror,#horror,#monsters,#queer,#dark_fantasy,#trans_girl,#trans_protagonist,#queer_horror,#trans_horror,,horror,lgbtq+,,,"	"https://tapas.io/series/Somnus-Lights-in-the-Dark"
Black Star &amp; High Light 	YESSSSS	28/109	25.688073394495415	"#love,#friendship,#depression,#star,#astronomy,#black_star,#emotional_dependency,#love,#friendship,#depression,#star,#astronomy,#black_star,#emotional_dependency,,lgbtq+,drama,science fiction,,,,"	"https://tapas.io/series/Black-StarandHigh-Light"
Adventure Squirrels 	No	28/110	25.454545454545453	"#adventure,#fantasy,#kid,#park,#rpg,#squirrel,#quest,#dnd,#rodents,#quixote_,#adventure,#fantasy,#kid,#park,#rpg,#squirrel,#quest,#dnd,#rodents,#quixote_,,comedy,gaming,fantasy,,,,"	"https://tapas.io/series/Adventure-Squirrels-comic"
Cruel Water 	YESSSSS	29/111	26.126126126126124	"#lesbian,#gay,#ocean,#cartoon,#lgbt,#cruel,#fish,#waters,#lesbian,#gay,#ocean,#cartoon,#lgbt,#cruel,#fish,#waters,,fantasy,action,lgbtq+,,,,"	"https://tapas.io/series/Cruel-Water"
overflowing purple  	No	29/112	25.892857142857146	"#horror,#ai,#anxiety,#purple,#coma,#psychedelic,#horror,#ai,#anxiety,#purple,#coma,#psychedelic,,horror,mystery,fantasy,,,,"	"https://tapas.io/series/overflowing-purple"
HS72 NEWS! 	No	29/113	25.663716814159294	",comedy,slice of life,,,"	"https://tapas.io/series/HS72-NEWS"
Just a prank 	YESSSSS	30/114	26.31578947368421	",bl,romance,comedy,,,,"	"https://tapas.io/series/Just-a-prank"
(PTBR) Modified; Matsuribayashi 	No	30/115	26.08695652173913	",fantasy,horror,action,,,,"	"https://tapas.io/series/PTBR-Modified-Matsuribayashi"
Ghosted 	No	30/116	25.862068965517242	"#cute,#magic,#fantasy,#ghosts,#dating,#romcom,#modern_life,#dating_apps,#cute,#magic,#fantasy,#ghosts,#dating,#romcom,#modern_life,#dating_apps,,slice of life,romance,comedy,,,,"	"https://tapas.io/series/ghostedthecomic"
I Have No Idea lol 	No	30/117	25.64102564102564	"#random,#idk,#confuson,#random,#idk,#confuson,,gaming,action,comedy,,,,"	"https://tapas.io/series/I-Have-No-Idea-lol"
Do Not Disturb Randall 	No	30/118	25.423728813559322	"#manga,#manga,,action,slice of life,comedy,,,,"	"https://tapas.io/series/Do-Not-Disturb-Randall"
▲⬤ ■ the Silly Goofs!! ■ ⬤▲ 	No	30/119	25.210084033613445	"#silly,#webcomic,#clowns,#goofy,#weirdcore,#clowncore,#silly,#webcomic,#clowns,#goofy,#weirdcore,#clowncore,,comedy,slice of life,fantasy,,,,"	"https://tapas.io/series/the-silly-goofs"
Dragon Star: Zorana 	No	30/120	25.0	"#love,#fantasy,#dragon,#romance,#color,#world,#phantasy,#love,#fantasy,#dragon,#romance,#color,#world,#phantasy,,romance,mystery,fantasy,,,,"	"https://tapas.io/series/Dragon-Star-Zorana"
